id,brewery_id,name
2820,483,Rye I Oughta...!
2821,798,Railroad Street Porter
2822,798,Nut Brown
2823,798,Red Ale
2824,798,Blonde
2825,310,Amber
2826,310,Czech Pilsner
2827,1359,Traditional Brackett
2828,871,Firestarter Smoked Lager
2829,871,#40 Golden Lager
2830,871,Bohemian Pilsner
2831,781,Amber
2832,781,Wheat
2833,781,Light
2834,160,Singletrack Copper Ale
2835,212,Weizen Bier
2836,769,Broke Spoke Pilsner
2837,43,London Porter
2838,43,Shakedown Nut Brown
2839,43,Bacchanal Blonde
2840,769,Klisch
2841,483,Blonde Ale
2842,483,Freys Weizen
2843,1181,Anniversary Ale
2844,1181,IPA
2845,769,Pumpkin Lager
2846,867,Sheepshead Stout
2847,867,Pull Chain Pail Ale
2848,867,Downtown Lites Honey Ale
2849,867,Session Ale
2850,1339,English Brown Ale
2851,1339,Pale Ale
2852,1339,Old World Oktoberfest
2853,1339,Amber
2854,1339,Bavarian Weiss Beer
2855,1339,Honey Lager Light
2856,1339,Pils
2857,632,Main Street Brown Ale
2858,1010,Post Washington Octoberfest
2859,1010,Old Port Porter
2860,1010,Amber Ale
2861,1010,Pier 96 Lager
2862,483,1916 Irish Stout
2863,907,Solstice Wheat
2864,1039,Stout (discontinued)
2865,1039,Oktoberfest (discontinued)
2866,1039,Silver Cream
2867,1039,Pilsner (discontinued)
2868,483,Steinworthy Oktoberfest
2869,725,Rauch Ale
2870,907,Staghorn Oktoberfest
2871,725,Frozen Tundra
2872,285,Duinen Tripel
2873,708,Hefeweizen
2874,206,Oktoberfest
2875,553,Sesquicentennial Light Ale
2876,553,Foxtoberfest
2877,553,Fox River Golden Ale
2878,483,Raspberry Ginger Mead
2879,483,Abbot Pennings Trippel
2880,483,Princess of Darkness Porter
2881,212,Premium Pilsener
2882,573,Lindener Spezial
2883,573,Pilsener
2884,1317,IPA
2885,1270,IPA
2886,111,Robertus
2887,1222,Lager
2888,1202,Columbus Bock
2889,1202,Columbus Pils
2890,1241,Lager
2891,1088,Traditional Welsh Ale
2892,297,White Ale
2893,1268,New Century Beer
2895,1092,Schlafly Witbier
2896,380,Bullseye Bitter ESB
2897,417,Steamboat Oatmeal Stout
2898,1206,Iowa Pale Ale
2899,446,Framboise
2900,107,Hop-Stuffed Pale Ale
2901,585,Bourbon County Stout
2902,1071,Lake Effect Stout
2903,56,Alt
2904,56,KÃ¶lsch
2905,56,Dunkel
2906,56,X-Line
2907,56,Wheat
2908,56,Pilsner
2909,1169,Witbier
2910,1135,Raspberry
2911,1135,Peninsula Porter
2912,1135,Lighthouse Light
2913,1135,Door County Cherry Wheat
2914,1135,Bayside Blonde Ale
2915,1216,Lighthouse Amber Lager
2916,1216,Highway to Helles
2917,1216,Summer Wheat
2918,375,Cherry Rail
2919,375,Raspberry Beer
2920,297,Poorter
2921,297,St. Paul Triple
2922,248,Chapeau Tropical Lambic
2923,297,St. Paul Double
2924,248,Chapeau Fraises Lambic
2925,1292,Berkshire Springs Stock Ale
2926,248,Chapeau PÃªche Lambic
2927,1292,Barbary Coast Brand Gold Rush Style Beer
2928,248,Chapeau Mirabelle Lambic
2929,297,St. Sebastiaan Dark
2930,248,Chapeau Exotic Lambic
2931,907,Wisconsin Belgian Red Brand
2932,297,Bokrijks Kruikenbier
2933,1292,Piedmont Porter
2934,443,Black Honey Ale
2935,165,Castelain Blond Biere de Garde
2936,1292,Rock River Lager Beer
2937,399,Blue Moon Abbey Ale
2938,599,Cream Ale
2939,907,Copper Kettle Weiss
2940,602,Raspberry Ale
2941,602,Drop Anchor Steam
2942,602,Old Glory American Pale Ale
2943,602,Black Wolf Ale
2944,602,Pro-Tel Memorial Malt Liquor
2945,602,Crop Circle Wheat
2946,602,Landmark Gold
2947,725,Mad Badger Barley Wine
2948,725,Pinckney Street Pale Ale
2949,725,Raspy Raspberry Weiss
2950,725,Triple Treat
2951,725,Black Diamond Porter
2952,725,Heartland Weiss
2953,725,Badger Red Ale
2954,725,Goldenshine
2955,467,1798 Revolution
2956,46,Adler BrÃ¤u Holiday Ale
2957,907,Uff-Da Bock
2958,608,Hinterland Maple Bock
2959,907,Norski Honey Bock
2960,599,Black and Tan
2961,907,Apple Ale
2962,1132,Bishops Finger Kentish Strong Ale
2963,608,Hinterland Honey Wheat
2964,608,Hinterland Pale Ale
2965,412,Flaming Crane Chili Beer
2966,412,Zoo Brew 25
2967,412,Carhenge Wheat
2968,599,Honey Ale
2969,907,Zwickel
2970,375,Golden Rail
2971,338,Garten BrÃ¤u Fest
2972,540,Woody Creek White
2973,326,Big Horn Total Disorder Porter
2974,326,Big Horn Fort Collins Stout
2975,326,Big Horn Big Red Ale
2976,326,Big Horn Buttface Amber
2977,326,Big Horn Wyoming Blonde
2978,326,Big Horn Hefeweizen
2979,326,Big Horn Bluesberry
2980,326,Big Horn Light
2981,1271,Tundrabeary Ale
2982,1271,Black Powder Stout
2983,1054,Bottom Up Wit
2984,858,Specialty Beer: Oak-Aged Black Double IPA
2985,858,Obliteration VI
2986,442,Dragon Stout
2987,1271,Red Eye Lager
2988,739,Wild West Beer
2989,739,Doppelbock
2990,1271,Jack Whacker Wheat Ale
2991,1390,Grizzly Wulff Wheat
2992,1225,Wild Wyo Wheat
2993,57,Dark
2994,1105,Oil Can Stout
2995,1105,Red Line Amber
2996,522,Smoke Jump Stout
2997,522,Firehouse Red
2998,522,Brown Cow Ale
2999,522,Barely Blond
3000,522,Wilderness Wheat
3001,1147,Buffalo Stout
3002,1147,Ringneck Red Ale
3003,1147,Midnight Star Ale
3004,1147,Canary Wheat
3005,1268,Belgian Summer Ale
3006,407,Black Hawk Stout
3007,407,ESB
3008,407,Pointer Brown Ale
3009,407,Topping Pale Ale
3010,407,Capital Raspberry Wheat
3011,407,Vimalt Wheat
3012,1347,WeiÃŸe Export / Helle WeÃŸe
3013,46,Adler BrÃ¤u 1848 Lager
3014,297,St. Paul Special
3015,297,St. Paul Blond
3016,188,Scaldis NoÃ«l / Bush NoÃ«l
3017,561,Schierlinger Roggen
3018,1132,Master Brew Bitter
3019,571,Victory Ale
3020,1132,Spitfire Premium Kentish Strong Ale
3021,608,Hinterland Amber Ale
3022,621,Weisse
3023,599,Classic American Pale Ale
3024,483,Irish Stout
3025,483,Hefeweizen
3026,483,Irish Ale
3027,608,Hinterland Pub Draught
3028,1268,Fort Edward Augustus 1770 Scottish Ale
3029,1268,"Johnny ""Blood"" McNally Irish Red"
3030,1268,Hopping Turtle Pale Ale
3031,1268,Railyard Ale
3032,1268,"The ""400"" Honey Ale"
3033,1268,Old Broadway Cream Ale
3034,355,Helles Honey Bock
3035,355,Summer Alt
3036,355,Dunkelweisse
3037,355,Ribleymeister Light
3038,355,Black Cobra Stout
3039,355,Red Rocket Amber Ale
3040,355,Flying Aces Ale
3041,355,Golden Hawk Wheat Beer
3042,142,Arkham Stout
3043,142,Red Toad Amber Ale
3044,142,Off The Rail Pale Ale
3045,142,Wigged Pig Wheat
3046,559,Bucktown Stout
3047,559,Raging River Ale
3048,559,Cherry Ale
3049,559,Hefeweizen
3050,559,Old Davenport Gold
3051,1036,Stonecutter Stout
3052,1036,Bandit IPA
3053,1036,Railyard Ale
3054,1036,Maibock
3055,1036,Vanilla Creme Ale
3056,1036,Barnstormer Pale Ale
3057,1036,Tallgrass Prairie Gold
3058,1385,Ramrod Special Bitter Ale
3059,161,Ten Penny American Bitter
3060,448,German Premium Dark
3061,223,ObergÃ¤rig / MÃ¼nster Alt
3062,628,Alt
3063,1018,Alt
3064,590,Doppelbock (discontinued)
3065,590,Rumble Seat Stout (discontinued)
3066,256,Stone Beer
3067,586,Hex Nut Brown Ale
3068,642,Red Raspberry
3069,1059,Spiced Porter
3070,1059,Nut Brown
3071,1059,Berliner Weisse
3072,1059,Railroad Stout
3073,1059,Doubledecker Doppelbock
3074,1059,MÃ¤rzen
3075,1059,Light
3076,1059,India Pale Ale
3077,1059,Red Fox Amber
3078,1059,Bullfrog Bitter ESB
3079,1059,Maibock
3080,1059,Whistle Stop Weiss Beer
3081,1059,Windy City Pilsner
3082,1080,Calumet Dark
3083,1080,Calumet Amber
3084,1080,Calumet Pils
3085,1080,Calumet KÃ¶lsch
3086,1080,Calumet Wheat
3087,1211,Honey Double Maibock
3088,586,BaderbrÃ¤u Pilsener
3089,39,Old Foghorn 1998
3090,329,Double Dark
3091,728,Original Lager
3092,708,Original
3093,565,Old Style
3094,902,Paddywhack IPA
3095,288,Kriek
3096,1370,Badger Porter
3097,556,Old Backus Barleywine 1997
3098,868,Dempsey Stout
3099,868,Berghoff Original Lager Beer
3100,868,Berghoff Hefeweizen
3101,115,Stout
3102,1179,Shiner Kosmos Reserve
3103,1179,Shiner Summer Stock KÃ¶lsch Beer
3104,356,Grand Cru
3105,356,Dubbel Ale
3106,1091,Saint Arnold Brown Ale
3107,1370,Rainbow Red Ale
3108,953,Skullsplitter Ale
3109,1367,Fraoch Heather Ale
3110,730,Great Lakes Amber Ale
3111,364,Balboa Cerveza Pilsner
3112,364,Atlas Lager
3113,1267,Killer Beer Dark Honey Ale
3114,961,Koff Special III
3115,1215,Schlitz
3116,88,Hefe Weissbier
3117,997,Kozel Premium
3118,622,Golden Rose
3119,957,Beer
3120,1364,Paddy Pale Ale
3121,890,Old Speckled Hen
3122,338,Capital Maibock
3123,1220,Hefe-Weizen
3124,560,Port Clinton Porter
3125,443,5 Malt Ale
3126,1298,Brown Ale
3127,303,St. Louis Gueuze
3128,268,Pertotale Faro
3129,246,Monk Brown Ale
3130,287,Goudenband 1996
3131,273,Blanche de Bruges
3132,597,Brockton Black Lager
3133,121,Traditional Ale
3134,579,Premium Lager
3135,579,Kings Pilsener
3136,532,Locomotive Stout
3137,1230,Golden Pale
3138,112,Space-Aged Lager
3139,1230,Dunkel Weizen
3140,1220,Extra Pale Ale
3141,1260,Chubby Brown
3142,1298,Prairie Path Golden Ale
3143,576,Nut Brown
3144,576,Equinox E.S.B.
3145,576,Black Forest Dunkelweizen
3146,576,Red
3147,576,G.E. Lite
3148,550,Blacksmith Stout
3149,550,Hidden River Red Ale
3150,550,Heritage Wheat
3151,550,Founders Light
3152,1236,Dark Satin
3153,1236,Palpitations Porter
3154,1236,Prime I.P.A.
3155,1236,Very Pale Ale
3156,1236,Weisen
3157,32,Sweeney Stout
3158,32,Aurora Amber Ale
3159,32,Honey Wheat Ale
3160,32,Golden Light
3161,32,Payton Pilsner
3162,1014,Triple Nickel Irish Stout
3163,1014,Honey Brown Ale
3164,1014,Old Glory American Pale
3165,1014,Vanilla Creme Ale
3166,1014,Ale
3167,1014,Prairie Light
3168,864,South Barrington Stout
3169,864,Wheat Honey Ale
3170,864,Dark Star
3171,864,Panther Ale
3172,864,Prairie Inn Pilsner
3173,864,Country Ale
3174,532,Harvest Amber Ale
3175,532,Olde Orchard Ale
3176,532,Bockbier
3177,532,Eighty Shilling Ale
3178,532,Prairie Wheat Beer
3179,854,Main Street Raz
3180,854,Scapegoat Doppelbock
3181,854,Scapegoat Bock
3182,1023,Weisse Hefe-Weizen
3183,758,Original Pils
3184,322,Burton Porter
3185,197,Saison 1900
3186,1326,Brandywine Valley Lager
3187,585,Strong Brown Ale
3188,585,Kilgubbin Irish Ale
3189,926,Stockyard Stout
3190,926,Prohibition Smokehouse Porter
3191,926,Blacksmith Bitter Ale
3192,926,Chicago Fire
3193,926,Haymarket Pilsner
3194,926,Magnificent Mild
3195,448,Alt
3196,585,Dublin Stout
3197,585,Rye Stout
3198,585,Porter
3199,585,Geordie Brown Ale
3200,585,Ruby Mild
3201,1346,Dusseldorfer Doppelbock
3202,1346,Dublin Stout
3203,1346,Amber Ale
3204,1346,Nut Brown Ale
3205,1346,ESB
3206,1346,MÃ¤rzen
3207,1346,Berliner Weisse
3208,1346,Pilsner
3209,1346,Wee Heavy
3210,1346,Bavarian Weiss
3211,1346,Kristall Weiss
3212,501,Black Jack Stout
3213,501,Eccentric Ale
3214,1012,Zig Zag Lager
3215,412,Red Top Rye
3216,1178,Wind Chill Spiced Ale (discontinued)
3217,1316,Old Market Stout
3218,1316,Heartland Hefeweizen
3219,235,Strong Scotch Ale
3220,235,Raspberry Porter
3221,235,Oatmeal Stout
3222,235,India Pale Ale
3223,235,Avalanche Amber
3224,235,Mountain Wheat
3225,1365,Nut Brown Ale
3226,1365,Dark
3227,1365,ESB
3228,1365,Blackberry
3229,1365,Light
3230,139,Hazelnut Stout
3231,529,Sasquatch Stout
3232,529,Blackbird Porter
3233,529,Bubbaganoush Pale Ale
3234,529,Agassiz Amber
3235,972,Original Munich Premium Lager
3236,588,Bock
3237,1158,Sly Fox Christmas Ale
3238,1051,Winterhook Robust Winter Ale 1993
3239,1109,Wee Heavy
3240,1380,Spiced Ale
3241,1218,Doppelbock
3242,121,Cold Cock Porter (discontinued)
3243,1082,Blond Barleywine
3244,883,Bombay by Boat IPA
3245,1051,ESB
3246,464,Sir Francis Stout
3247,121,Albino Rhino (discontinued)
3248,510,Export
3249,1051,Wheat Hook
3250,1107,Pacific Porter
3251,121,Buzzard Breath (discontinued)
3252,1142,Bigfoot 1991
3253,1380,India Pale Ale
3254,965,Imperial Stout
3255,41,Horn of the Bear Barleywine
3256,39,Our Special Ale 1992
3257,1126,Red Nose
3258,41,Winter Solstice Seasonal Ale 1992
3259,827,Hoppy Holidaze
3260,965,Hammerhead Barleywine 1990
3261,1142,Celebration Ale 1992
3262,464,Jolly Roger
3263,438,Holiday Wheat Bock
3264,919,Wintertime Ale 1992
3265,582,Hibernator Winter Ale
3266,803,Dunkel Hefeweizen
3267,803,Hefeweizen
3268,803,Pale Ale
3269,1046,Dark
3270,1046,Amber
3271,1046,Pale
3272,585,Aviator Doppelbock
3273,585,Honest Stout
3274,585,Christmas Ale
3275,91,Hornet Tail IPA
3276,91,Magic Brew
3277,91,Red Rock
3278,91,Harvest Gold
3279,736,Independence Ale
3280,736,Klout
3281,736,Klassic
3282,736,Krystal
3283,686,Stout
3284,686,Storm Cellar Porter
3285,686,Redwood Amber
3286,686,Red Nectar
3287,686,Gold Rush
3288,686,Honey and Ginger Ale
3289,1278,Coal Porter
3290,1278,Gold Rush Ale
3291,978,Wicked Springfest
3292,1175,Peaches and Cream
3293,565,Special Export
3294,1243,Capt'n Krunkles
3295,895,Bock Dark
3296,895,Wheat
3297,895,Red Ale
3298,895,American Pilsner
3299,28,Limestone Bavarian Style Bock (discontinued)
3300,28,Limestone English Style Porter (discontinued)
3301,28,Limestone 1897 Original Amber Ale (discontinued)
3302,737,Beer
3303,28,Limestone Crisp-Hoppy Pale Ale (discontinued)
3304,933,Extra Special Bitter Ale
3305,360,Noche Buena Special Holiday Amber Beer
3306,623,Moss Bay Extra
3307,933,Brown Ale
3308,1068,Walnut Buffalo Gold Premium Ale
3309,75,Tripppleberry Wheat
3310,75,Bighorn IPA
3311,75,Kickstart Oatmeal Stout
3312,75,Beachballs Red Ale
3313,75,Blonde Ale
3314,153,34th Street Porter
3315,153,Bourbon Street Stout
3316,153,Irish Red
3317,153,Summer Wheat
3318,153,Double ZZ Raspberry Wheat
3319,153,Voluptuous Blonde
3320,1190,VHB
3321,686,Pale Ale
3322,686,Hemp Ale
3323,389,Barleywine
3324,389,Auld Lang Syne
3325,516,India Pale Ale
3326,1177,Prohibition Pale Ale
3327,813,Stout of Circumstance
3328,813,Cole Porter
3329,813,Prescription Pale
3330,813,Golden Bitter
3331,813,KrÃ¶lsch
3332,581,Frambosia
3333,581,Buffalo Nutty Brown
3334,581,Celebration Red
3335,581,Four Sheets Cream Ale
3336,66,Amber Lager
3337,965,Gray Whale
3338,1142,Bigfoot 1997
3339,965,Holiday Scottish Strong Ale
3340,1142,Bigfoot 1996
3341,1367,Grozet Gooseberry and Wheat Ale
3342,1030,"5,000 Year Ale"
3343,50,Edomae
3344,623,Amber Ale
3345,623,Drawbridge Blonde
3346,1099,India Ale
3347,22,Kona Coffee Stout
3348,1277,Kuaipa
3349,984,XXXXX Stout
3350,441,Jubelale
3351,1054,Cross of Gold
3352,1142,Harvest Ale
3353,1291,East India Pale Ale
3354,1281,Jacobite Ale
3355,1367,Alba Scots Pine Ale
3356,978,Wicked Winter Brew
3357,562,Wassail Winter Ale
3358,33,Oatmeal Stout
3359,39,Our Special Ale 1997
3360,540,Road Dog Ale
3361,1112,Jack Frost Winter Doppelbock
3362,540,Doggie Style Ale
3363,847,Frolic Shipwreck 1850 Ale
3364,642,Rauchbier
3365,905,Frambozen
3366,236,Christmas Ale
3367,160,Sweaty Betty Blonde
3368,1277,Gingerwheat
3369,1358,1997
3370,562,Pale Ale
3371,631,Stealth Dark Ale
3372,631,Red Eye Amber
3373,631,El NiÃ±o Pale Ale
3374,1131,Porter
3375,179,Scotch
3376,729,Rauchbier
3377,803,Great White Beer
3378,1233,Beer
3379,912,Eisbock
3380,912,Kriek
3381,912,Apple Ale
3382,912,Weisse Beer
3383,912,Saaz Pilsner
3384,912,Premium Light
3385,912,Best Bitter
3386,912,Old Jack
3387,944,Nut Brown Ale
3388,817,Brown Ale
3389,1091,Saint Arnold Texas Weat
3390,1095,Amarossa
3391,1095,Amber
3392,939,Pecan Street Lager
3393,214,Hexen BrÃ¤u
3394,666,Scottish Ale
3395,666,Buffalo Ale
3396,666,Dunkel Weizen
3397,666,Oktoberfest
3398,666,Rodeo Red
3399,666,Red Lager
3400,666,Shawnee Amber Ale
3401,666,Windmill Wheat Ale
3402,666,Yellow Rose Cream Ale
3403,1387,Blueberry Blonde
3404,1387,Cask Scotch Ale
3405,1387,Icehaus Pale Ale
3406,1387,Oktoberfest
3407,1387,White Rock Red
3408,1387,Golden Wheat
3409,1079,Big Black Stout
3410,1079,Classic Pale
3411,1079,Dusseldorf-Style Altbier
3412,1079,Brown
3413,1079,Oktoberfest
3414,1079,Light Ale
3415,1079,Bavarian Wheat
3416,1079,Pilsner
3417,1118,Rainbow Trout Stout
3418,1118,Vail Pale Ale
3419,1118,Dunkelweizen
3420,1118,Downtown Brown
3421,1118,Oktoberfest
3422,1118,Pegasus Pilsner
3423,1118,Ranger Red
3424,1179,Shiner Blonde
3425,1095,Honey Bock
3426,1175,Black Dog Yellowstone Ale
3427,157,Samuel Adams Golden Pilsner
3428,157,Hard Core Crisp Apple Cider
3429,985,"Double Eagle ""High-Test"" Scotch Ale"
3430,1199,Classic Pale Ale
3431,1199,Rhubarb
3432,1199,Apricot
3433,1199,Hefeweizen
3434,1199,Northwest Pale Ale
3435,1199,Satin Stout
3436,1199,Bull Town Brown
3437,1199,Melon Head Red
3438,1199,Honey Wheat
3439,985,Double Eagle Scotch Ale
3440,985,Double Eagle Brown Ale
3441,985,Double Eagle Golden Ale
3442,1276,Davie Poplar IPA
3443,1276,Blackwood Mountain Stout
3444,1276,Bitter
3445,1276,Iron Mine Pale Ale
3446,1276,Big Bertha Brown
3447,350,IPA
3448,350,Stout
3449,350,Amber
3450,350,Lager
3451,613,Stout
3452,613,Nut Brown Ale
3453,613,Greenshields Pale Ale
3454,613,Munich Summer Fest
3455,613,Amber
3456,613,Pilsner
3457,1008,Tornado Ale
3458,674,Hoppy Claus Holiday Ale
3459,847,Black Hawk Stout
3460,847,Yuletide Porter
3461,674,Total Eclipse Black Ale
3462,240,Rosed Porter
3463,512,Saranac Winter Wassail
3464,1031,Traditional ESB
3465,562,Amber Ale
3466,582,Golden Gate Copper Ale
3467,389,Desperado Pale Ale
3468,1031,Sun Fest
3469,39,Our Special Ale 1996
3470,706,Best Bitter Ale
3471,656,HighFalls Indiaman Trader India Pale Export Ale
3472,965,Cask ESB
3473,582,Golden Bear Lager
3474,562,India Pale Ale
3475,44,Pacific Ridge Pale Ale
3476,1218,Hefe Weizen
3477,847,Blue Heron Pale Ale
3478,612,Abbot Ale
3479,279,Affligem Tripel
3480,674,Liquid Sunshine Blonde Ale
3481,41,High Rollers Wheat Beer
3482,847,Red Tail Ale
3483,674,Hoppy Face Amber Ale
3484,1067,Brown Bear Brown Ale
3485,1067,Raccoon Red Ale
3486,1067,Stillwater Stout
3487,1067,Boulder Creek Pale Ale
3488,1067,Pilsner
3489,1067,Faller Wheat
3490,1218,MÃ¤rzen
3491,389,California Blonde Ale
3492,1163,Thompson Pale Ale
3493,1256,Kozlov Stout
3494,1256,Thirsty IPA
3495,1256,Meyer ESB
3496,1256,Brown Bear Ale
3497,1256,Polar Ale
3498,1256,Golden Vanilla Ale
3499,1256,Valencia Wheat
3500,92,Fleishhacker Stout
3501,92,Essex S.O.B.
3502,92,Playland Pale Ale
3503,92,Alexander Alt
3504,92,Endless Summer Cream Ale
3505,1029,Snow Cap Ale
3506,1029,Thomas Kemper HefeWeizen
3507,1029,Oktoberfest
3508,1029,Amber Lager
3509,1029,Stout
3510,1029,Pale
3511,1029,Thomas Kemper Porter
3512,1029,ESB
3513,1029,HefeWeizen
3514,1029,IPA
3515,1029,Porter
3516,1029,Best Brown
3517,1029,DPA
3518,1029,Apricot Wheat
3519,1029,Summer Brau
3520,1029,Sun Fest
3521,1029,Thomas Kemper Belgian White
3522,1029,Wheaten Ale
3523,1029,Weizenberry
3524,1029,Honey Weizen
3525,41,Nitro Stout
3526,883,Baritone Red
3527,883,4868 Dark Wheat
3528,677,Copper Wheat
3529,686,Summer Nectar Wheat Ale
3530,1004,Atta Boy IPA
3531,1004,Honey Wheat
3532,516,Stout
3533,516,Alt Bier
3534,516,Pale Ale
3535,516,Burton Pale Ale
3536,516,Best Bitter
3537,516,Hefe Weizen
3538,516,Golden
3539,516,KÃ¶lsch
3540,614,Stout
3541,614,Weizen
3542,614,Hammerhead Red
3543,642,Colorado KÃ¶lsch Ale
3544,1030,Tilted Kilt Ale
3545,843,Special Reserve Oatmeal Ale
3546,22,Pau Hana Porter
3547,843,Special Reserve Anniversary Porter
3548,488,Royal Oak Pale Ale
3549,843,AK Original Bitter
3550,22,Golden Ale
3551,360,Bohemia ClÃ¡sica
3552,362,Port Royal Export
3553,1215,Lone Star
3554,732,Crno Pivo
3555,364,Cabro Extra
3556,1377,Dry Pear Hard Cider
3557,259,Brown Ale
3558,259,Brooklyn Lager
3559,520,Base Camp Golden Ale
3560,663,Edelweiss HefetrÃ¼b
3561,360,Carta Blanca
3562,1312,Flying Horse Royal Lager Beer
3563,1098,Bumbucha Stout
3564,1098,S-Team
3565,1098,Ehu Ale
3566,12,Affligem Dubbel
3567,274,Mort Subite Gueuze Lambic
3568,255,Old Knucklehead 2000
3569,631,Black Lava Lager
3570,631,Red Sky Amber Lager
3571,631,Paradise Pale Lager
3572,631,Moonset Lager
3573,19,Porteris
3574,19,Luksusa
3575,19,Zelta
3576,878,Ice
3577,1380,Hefeweizen
3578,1051,Double Black Stout
3579,44,Michelob Pale Ale
3580,152,Singha Gold
3581,22,Macadamia Nut Brown Ale
3582,22,Amber Ale
3583,1072,Old Crustacean Barleywine 1996
3584,1040,IPA Pale Ale
3585,1040,Ironhorse Not Brown
3586,1144,Anchorage Ale
3587,441,Mirrorpond Pale Ale
3588,255,Porter
3589,1131,Stout
3590,1131,Big Kahuna Brown
3591,1131,Amber
3592,1131,Poi Dog Wheat
3593,1131,Hula Girl Pale Ale
3594,1031,Scotch brand Ale
3595,1342,Red Barrel
3596,22,Macadamia Nut Brown
3597,919,Acme California Brown Ale
3598,1259,Oktoberfest
3599,1306,No Doubt Stout
3600,846,Red Ale
3601,1142,Dark Wheat
3602,157,Samuel Adams Cranberry Lambic
3603,331,Ace Pear Cider
3604,751,Lilikoi Wheat Ale
3605,1306,Summer Wheat
3606,1277,Hula Berry
3607,1277,Paniolo Ale
3608,1110,Draft
3609,751,Stout
3610,969,Three Stooges Beer
3611,483,Thyme of the Saison
3612,483,The Lonely Guy India Pale Ale
3613,323,Organic Porter
3614,1327,Copperhead Premium Ruby Lager
3615,846,Beer
3616,772,Storm Super Premium Malt Liquor
3617,1167,Old Australia Stout
3619,1051,Rye
3620,978,Bohemian Pilsner
3621,1031,Snow Cap
3622,441,Obsidian Stout
3623,917,Blacksmith Porter
3624,441,Cascade Golden Ale
3625,917,Honey Weizen
3626,917,Raspberry Weizen
3627,101,Steam Lager
3628,990,Lion Lev Export Lager Beer Double Bock
3629,441,Bachelor ESB
3630,990,Black Lion Lev Czech Premium Dark Beer
3631,1334,Black Jack Black and Tan
3632,1300,Barking Fish Porter
3633,1300,ESB
3634,1300,Route 66 Amber Ale
3635,1300,Bulldog Brown
3636,1300,Osage Golden Wheat Ale
3637,1300,Honey Blonde Light Pale Ale
3638,665,Texas Special 101 Porter
3639,665,Black Rock Bock
3640,665,Buffalo Ale
3641,394,Special Old Ale
3642,394,Golden Ale
3643,394,Famous Porter
3644,394,Classic Stout
3645,394,Amber Ale
3646,333,Wheaten Ale
3647,333,Tall Tale Pale Ale
3648,333,Regatta Golden
3649,333,Charles River Porter
3650,333,Cambridge Amber
3651,158,Kenmore KÃ¶lsch
3652,158,IPA
3653,158,Hercules Stong Ale
3654,158,Buckeye Oatmeal Stout
3655,158,Boston Red
3656,1126,Oktoberfest
3657,324,Pale Bock
3658,464,Maibock
3659,499,Porter
3660,499,Amber
3661,251,Independence Ale
3662,130,Red Oak Ale
3663,964,Sunset Red
3664,964,Rudolf Red Barleywine
3665,964,Over The Line Stout
3666,964,Blonde
3667,964,Crystal Pier Pale Ale
3668,760,Sealane Steam
3669,760,Red Roost Ale
3670,760,Little Point Pale
3671,760,Blitzen
3672,665,Oktoberfest
3673,665,Rodeo Red
3674,665,Shawnee Amber Ale
3675,332,Mesa Pale Ale
3676,332,Christmas Ale
3677,332,Red
3678,1283,Porter
3679,1283,Pale
3680,1283,Amber
3681,965,Harvest Wheat
3682,883,Twist of Fate Bitter
3683,438,Spring Bock
3684,438,Red Rooster
3685,665,Yellow Rose Cream Ale
3686,438,Golden Eagle
3687,665,Windmill Wheat Ale
3688,438,Bad Bear Brown
3689,847,Peregrine Pale Ale
3690,990,Lion Lev Export Lager
3691,917,Hefe Weizen
3692,442,Red Stripe Lager Beer
3693,186,Ngoma Awooyo Special
3694,393,Da Bier Altbier
3695,918,Ã–stgÃ¶ta BlÃ¥bÃ¤rs
3696,345,Falcon Lagrad Gammelbrygd
3697,1329,Romakloster
3698,1329,DragÃ¶l
3699,686,Gold Nectar
3700,715,Cass Fresh
3701,500,Belgian Wit
3702,500,German Pilsner
3703,1099,Winter Welcome 1996-1997
3704,878,Red Jack
3705,53,Athenian
3706,41,Deep Enders Dark
3707,1110,Imported Black Stout Draft
3708,331,Ace Fermented Honey Cider
3709,919,Wintertime Ale
3710,180,Hinano
3711,157,Longshot Black Lager
3712,157,Longshot Hazelnut Brown
3713,157,Longshot American Pale Ale
3714,1277,Sunset Ale
3715,1031,Hart Espresso Stout
3716,348,Amber Ale
3717,348,Hefeweizen
3718,682,Rainbow Trout Stout
3719,1092,Schlafly IPA
3720,1013,5 C's IPA
3721,236,Avalanche Amber
3722,682,Pale Ale
3723,412,Weizen
3724,824,Rat Beach Red Ale
3725,824,Pier Pale Ale
3726,824,Blonde
3727,501,Maple Nut Brown
3728,412,Porter
3729,412,Oktoberfest Ale
3730,412,Good Life Stout
3731,412,Platte Valley ESB
3732,412,Homestead Pale Ale
3733,412,Sod House Altbier
3734,412,ZlatÃ© Pivo Golden Beer
3735,412,Whooping Wheat
3736,1071,Overcast Ale
3737,1269,Bitter Amber
3738,682,Beaver Tail Brown Ale
3739,236,Mountain Wheat
3740,1379,Railyard Ale
3741,590,Irish Porter (discontinued)
3742,590,Old Powerhouse Lager (discontinued)
3743,590,Belgian Ale (discontinued)
3744,468,Champions Clubhouse Classic
3745,1382,Best Mild (discontinued)
3746,1334,Evil Eye Ale
3747,1286,HopBack Amber Ale
3748,1286,Troegenator Double Bock
3749,1286,Dreamweaver
3750,1286,Dead Reckoning Porter
3751,1286,Oatmeal Stout
